1.379495978609792894e+00,-2.071858415631340655e+00,-4.621124730573497708e+00,3.123778066446588841e+00,-1.503111580094097510e-01,-4.214021000397412564e+00,-3.725056105528182115e+00,2.439834838656300242e+00,-2.118338209790239013e+00,-2.470936192416699484e+00
-5.076252758256568853e+00,2.049817631401566587e+00,-5.180995048056750152e-01,9.018237946590207388e-01,-1.432268425459730210e+00,5.672990394968528693e-02,1.897803698936709083e+00,-1.450139319383720315e-01,2.788531993913938578e-01,2.712124595495481461e-01
2.572870544831161066e+00,3.368300866060206289e+00,2.612641645324041750e+00,-3.974668181992031979e+00,-5.700745285867879764e-01,-2.146827932714905796e+00,3.769666607185698237e-01,2.809743568328843644e+00,-1.846409376974443295e-01,-4.822656118648898094e-01
4.089758474433264901e+00,-1.266206845618089494e+00,3.767492761428917980e+00,-8.587884876863847161e-01,-2.072442398122703366e+00,2.126503379968301743e+00,-9.442013997578548867e-01,2.074855624977709478e+00,1.194527834220274087e+00,1.854037632455868501e+00
1.534640646800707442e+00,1.786020337205562303e+00,1.049629544868915687e+00,9.449040032271631695e-01,1.108190342822052532e+00,-3.131558514421203920e+00,-5.093648272008144406e-01,-1.347167495153926753e+00,2.603971472429160272e+00,-3.217966717710681657e+00
-1.132612500808938050e+00,9.400317499039511082e-01,1.424431334894619594e+00,-8.116132183198336847e-01,-1.113506931356603502e+00,1.443150839023396026e-01,1.716125884598479034e+00,1.688485579507775225e-01,1.777813854049058673e+00,3.041377907776351974e-01
-4.576509209610651219e+00,1.296014485397666061e+00,-2.838096292195395165e+00,-4.353102856563782486e-01,6.698043799653630170e-01,2.559229194920961126e-01,1.271920550826100893e+00,-4.326128113481274018e-01,-2.859252123639416610e+00,6.519782273715961640e-01
-2.108086150330615194e+00,1.691593019699419997e+00,1.184335262577049130e+00,6.359361211541126879e-01,8.772165070850099777e-01,1.228461952105776689e+00,1.171480543106310224e+00,-2.659028528103974498e+00,9.705319088463714161e-01,-1.297917421413246897e-01
-2.457183187492315568e+00,9.065670374351965100e-01,-2.146673388741938027e+00,-1.206919918739842945e+00,3.159096968455970433e+00,-7.548332599016338573e-01,1.998512660386610573e+00,-3.257341023453915518e+00,-2.987420023778776246e-01,-1.159822028039348751e+00
-3.025960946832658482e+00,-1.545551306971465033e+00,-4.449763387194145547e-01,3.260874027275078468e+00,-2.142991438874717325e+00,2.399398393647680816e+00,-7.116646683057757661e-02,-1.292437619663403259e-01,3.059483813367253613e-01,1.548985792572918019e+00
-8.064527871879904053e-01,-9.621861699334132156e-01,1.947657246112149132e-01,-3.147675711634785323e+00,-2.531884485862773371e+00,-2.892972013946081833e-01,2.858932126485016045e+00,2.862286054641679289e+00,1.502337524493055687e+00,1.539774737984774378e+00
1.745180345591711868e+00,-3.540698339059616430e-03,2.089962791260818187e-01,-7.097788095448995804e-01,-6.168225638753346285e-01,-1.211115090424504936e-01,-1.313705945271907982e+00,2.066935906096180275e+00,-1.647004118387523475e+00,5.608085901451917987e-01
7.218311127767267354e-01,-5.544056285503207171e-01,4.423944238754684566e-02,-6.718427408137377377e-01,-4.110513776076718528e+00,4.603781648589407860e-01,-1.598111174925987310e+00,6.030052756026138994e+00,-2.911583024471343872e+00,2.531709846016572119e+00
-3.225570185127928369e+00,1.220806756610056887e+00,-2.468709496484885246e+00,4.810620564924448672e+00,-1.745688516096918663e+00,-2.824763537653661061e+00,-2.027797024182084851e+00,1.165334429362324897e+00,-6.466514412741857232e-01,-2.069432142130593455e+00
-1.774241500103765246e+00,8.456269022805517066e-01,-8.403725583872293514e-01,3.336977653247493514e+00,2.749628295152885649e+00,6.265415159360773201e-01,-9.675176413127086761e-01,-4.439896170271182996e+00,-2.136337433609303560e-01,-1.556430216959935775e+00
8.524154293047540853e-02,2.881639474902741305e-01,9.255564130288469749e-02,-3.177027342967994716e+00,8.692634347036325426e-01,6.433103663486523516e-01,1.613134683136728587e+00,2.780263922292840542e-02,-7.641815892404083543e-01,1.000799234980744190e+00
3.178660557343299331e+00,-2.777287101595218299e+00,-1.214992765084724979e+00,-3.360232893526983400e+00,-8.351836546497791447e-02,-1.781559621723268538e+00,7.869695600438725291e-01,2.307759796713914735e+00,6.237190204440844488e-01,7.483335641241713188e-02
-3.519782940804791593e+00,3.091262216172113497e+00,1.627095954686500701e+00,-2.923361721309454264e+00,-1.714666617449959185e+00,2.435288144335844063e+00,2.379370159005702590e+00,1.620934093720015179e+00,-2.023175396366830192e+00,2.905905053991040710e+00
-2.935623475531366489e-01,-3.580656198619637465e+00,2.075887594238560174e-01,-3.473443260618210626e+00,-1.054197813781363235e+00,3.094335783517649041e+00,3.426650831010150444e+00,4.885012144890070185e-01,1.395798053152469853e+00,3.295755470152073041e+00
-5.466036779896921161e+00,2.751963459262231293e+00,-2.482326216069817182e+00,2.875330598812189997e+00,-1.012222303652187821e-01,-1.461069658109054759e+00,1.701178109750779233e-03,-8.097928416876438718e-01,-1.519831924387491373e+00,-1.318787780916643948e+00
2.137166848545577480e+00,3.655086222331954460e+00,3.808602123612023771e+00,-1.953110476887803815e-01,-2.479102858596585079e+00,-1.842248267489065894e+00,-1.373743502760187640e+00,3.126932178066775148e+00,8.334772209298737522e-01,-8.629070066777954073e-01
-3.426900427271823091e+00,-1.165263753669345675e-01,4.356399196373645366e-01,4.766508199972857796e+00,-1.472760075451709172e+00,3.073453874820198273e+00,-9.957454116568428271e-01,-1.525541545320474812e+00,-1.136591177508498723e-01,1.152174097040321143e+00
-3.926896955084488994e-01,-7.766562726105338266e-01,-7.019099794226716371e-01,1.581888458014634624e+00,-5.200432514808308593e-01,-2.401372301244764529e+00,5.206085962367945630e-01,-4.492610228554383967e-01,3.085869645937480144e+00,-1.997213260100675347e+00
-2.871430230920740456e+00,-5.043490199487341563e-01,-2.053162469739228779e+00,1.001194958971046267e+00,-3.870790850318956422e-01,1.990995810539483712e-01,5.482625315250765352e-01,-9.847862887330627313e-02,-8.283943804041790093e-01,3.847867735531962929e-01
-2.893743971764184408e+00,1.500410468706992351e+00,1.112146641260830862e-02,-7.652990634598813013e-01,-2.518827077201194253e+00,-2.283541125478700362e+00,2.454600610457393195e+00,1.911849343018540814e+00,2.281080046535685302e+00,-5.801330164208349238e-01
-3.628079904291408447e-02,-3.931397643083032745e-01,2.459014690846452300e+00,-4.062830603193099854e+00,-3.053041041763890018e+00,3.087589143166457717e+00,2.306055151016035420e+00,3.404681127806377550e+00,-3.811072322033705051e-01,4.043541879440175180e+00
2.856592655169359674e+00,7.731473618198377896e-03,5.208645131654463523e-01,-3.389732019705166355e+00,6.047701570065001642e-01,-2.033428319781251492e+00,8.840286330975617446e-01,1.169623529695559938e+00,9.750148100024644826e-01,-7.596595155322214410e-01
1.933292527303401842e+00,-1.114353815367997713e+00,4.218163009159202614e-01,-2.389509629514228184e+00,-1.130098336955469712e-01,-5.130803567025004064e-01,9.827060095252099226e-01,9.646858660115918971e-01,1.058999421995436396e+00,2.597934203745911330e-01
-3.247830676064592748e+00,2.428031860092916716e+00,-1.232155896774705273e+00,7.823793614592549073e-01,1.711946830078972803e-01,-1.758463203010931952e+00,6.854350464769362050e-01,-4.943078086630466328e-01,-3.342385263998421396e-01,-1.321745596045369897e+00
-3.398458787890852761e+00,8.127131589957953262e-01,-1.819634750834760561e+00,1.216612600163788915e+00,-2.434368855828892730e+00,7.680249491635701142e-01,-9.520034852264299685e-01,3.011611663834011132e+00,-3.781959440177691256e+00,1.787768995976520836e+00
2.068643178086460921e+00,1.972098321890196404e+00,1.411533591563546741e+00,2.420366314147383680e+00,6.477182307201262423e-01,-2.523870593307548371e-01,-3.424383060933081424e+00,-2.397855417560435520e-01,-1.549893785290538561e+00,-1.160282372053471622e+00
-5.425361190235437725e+00,1.042997319689706215e+00,-1.433586054389862086e-01,-7.257732396003441222e-02,-2.375439456750865652e+00,1.640068035406781810e+00,2.812509756509810721e+00,5.530854512691880664e-01,2.675743543971713101e-01,1.915170668555590261e+00
2.737837772790450153e+00,-2.961192872023006295e+00,1.953723759193283449e+00,-2.265250799710990526e-01,1.967120599882611343e+00,1.938434363250590708e+00,1.310185985154130872e+00,-3.946962724647395948e+00,4.214980373118152990e+00,-1.461102347156821857e-01
1.283595603828810772e+00,5.543250192327936476e-01,-5.130752136535652319e-01,-9.486649940189748609e-01,4.498798070098531943e-01,-3.181690733045804187e+00,1.737128457141428051e-01,6.238696620950699989e-01,1.196082866920036292e+00,-2.020732412837017655e+00
6.165308916108074300e-01,-1.236435345765516391e+00,-1.079355586339261430e+00,-1.891168865168155078e+00,9.111622730506495627e-01,-3.589108848287835829e-01,1.002840045985840423e+00,-9.400952524223631090e-02,1.029292997209924065e-02,1.303968019736037043e-01
1.770046503463498233e-01,-3.927600725279811744e-01,-1.138008842737843640e+00,2.204225693086709348e-01,1.637609384238702726e+00,9.561311561226949474e-01,-9.667135331938206955e-01,-1.056020913100284009e+00,-2.179063098022774980e+00,3.194175704303754415e-01
1.377641954689047932e+00,-4.191311341970394011e-01,2.018897345048100214e-02,1.047991654498078962e+00,-9.196347438196547097e-01,-1.545739224850598559e+00,-1.170455340929555943e+00,1.271642576450328521e+00,7.467368949726337357e-01,-9.564211840281473531e-01
1.657446543272302231e+00,-2.667432119446410788e+00,-1.158738503165589684e+00,6.706606710844997821e-01,-1.251029514353864114e+00,1.136952673702124494e+00,-2.055189861985778688e+00,2.431966819489386644e+00,-2.260294219043009978e+00,1.608730697446574265e+00
1.181986976251630933e-01,-8.631096192694919234e-01,-1.050107997840300511e+00,-1.509909802788677036e+00,-8.139482038470517988e-01,-1.605510465531167830e+00,1.033492156353511549e+00,1.678039098009391772e+00,6.531376857543000902e-01,-1.646963194315292089e-01
-2.230618034721382426e+00,1.115582246326165095e+00,-1.454554129212891622e+00,-2.071339420498623074e+00,-1.392454227963375812e+00,-3.252879886324903769e+00,2.410418316705805530e+00,2.162938947005188961e+00,1.104677740805162456e+00,-9.221451718241583384e-01
-2.888575437970005488e+00,5.233165553786434110e-01,-1.181952358529719804e+00,1.507597625840685795e+00,6.046703655418375067e-01,2.392676391483712084e-01,5.949809329333285435e-01,-1.786204604999069412e+00,-5.735199408122865217e-02,-3.917113027860541496e-01
1.536428416780338813e+00,-1.515336229479190555e+00,1.161643211599248771e+00,-2.593225024800845713e+00,-1.286731052440817924e-01,1.968362925427938226e+00,1.207862409930639203e+00,4.116835144110474465e-01,3.026257574988572285e-01,1.896224196692735342e+00
6.135042206406185805e+00,-4.065389584377356869e+00,1.062755454876444627e+00,-2.679616963105939664e+00,2.153480257965786571e+00,3.290895256989394113e+00,-1.278261708325465706e+00,-5.382251200571216421e-01,-1.251104694318302402e+00,2.183964937592446809e+00
2.000804714848266386e+00,-2.083426188591319228e+00,1.986230934687545524e+00,1.994974050870717885e+00,-4.432769510731209284e-01,3.714925895166401926e+00,-1.762300854559648577e+00,-8.312245813096090785e-01,-8.773114337201343496e-03,1.814075569084802719e+00
8.141884721444244688e-01,-2.581332282373132170e+00,5.590123751205828828e-01,1.605292843703479466e+00,-3.637292177095553747e+00,-4.368602899079533364e-01,-2.438489999603141167e-01,2.777233840683697164e+00,2.674807649000982224e+00,4.729157941605631188e-01
-4.362271541530483021e-01,2.077244409720055085e+00,6.626582616478081667e-01,-2.286151366673247587e+00,1.355233649502256554e-01,1.311608713386961528e-02,7.612386588387849429e-01,8.285249458600967287e-01,-1.371922264366830291e+00,5.698665507112743445e-01
1.893550433427613644e+00,4.371343978257683283e+00,2.326587093387785021e+00,1.083822122171230529e+00,1.389492012880701566e+00,3.654062927263350136e-01,-3.608417007933826692e+00,-1.983301909672908481e-01,-3.587859511071751939e+00,-6.814131752066046044e-01
-8.632509527637152180e-01,-4.624870769167824247e-01,1.501724690549979535e-01,1.446675542335483788e+00,1.241300032973153833e+00,1.420248554962056042e+00,2.459668238308247712e-01,-2.801077084568899256e+00,8.339376769289895686e-01,-1.184634747141840722e-01
2.737119233075119951e+00,-2.017706599162886416e+00,-7.909826673186093338e-02,-1.964824210451200370e+00,2.990680721410255427e-01,-2.199535147001754787e+00,1.227892065528894960e+00,3.435930138111499277e-01,3.059719358327317007e+00,-1.222534637153694037e+00
-3.467544731582717699e+00,2.677437703633712029e+00,1.988926798333708057e-01,1.650560254420006201e+00,-1.531916037095954808e+00,-5.299983297674543126e-01,2.661089867193696668e-01,4.981214405188436611e-01,-1.904853720968372466e-01,-3.186018386599082097e-01
4.612845301644797891e-01,-2.133971854645136390e-01,1.218151454528128230e+00,7.825948761292356171e-01,2.069638872144614172e+00,4.242759172510444543e+00,-1.093491390995981805e+00,-2.941968105991205729e+00,-2.032913413983159945e+00,1.719994606615294686e+00
1.740841218015665604e+00,-2.735395789018892909e+00,8.641831231091701149e-02,1.218925105257442493e-01,6.065412623386062796e-01,1.862616255509535357e+00,-2.892008632312429439e-01,-9.603699893061806714e-01,4.239155640743288433e-01,9.663259602386545799e-01
-5.357279025355026203e-01,1.660401740821293659e+00,6.834425320595668429e-01,1.123363280148740539e+00,1.255245144886586672e+00,5.085393824955315445e-01,-6.348282046556235070e-01,-1.884738497741389240e+00,-4.743543338309304525e-01,-6.112491597035594193e-01
5.399354426464549883e-01,9.130397918999976214e-01,9.598015973628414299e-01,-2.992410115300214279e+00,-2.196798373223803225e+00,-2.325523993956531310e+00,1.798785063144082486e+00,3.270740861017959134e+00,1.657583473348076986e+00,-1.184548894741225405e-01
-4.713793184308969764e-01,3.860255809359123713e+00,2.180120180228012128e+00,2.013141508428890891e-01,-9.555366773132155656e-01,-1.342201633330392996e+00,-3.712459767585555848e-01,9.033256906796129915e-01,2.316129329732300735e-01,-1.012250648632656791e+00
-3.185580762479609529e-01,1.778459758593943507e-01,-6.525812965908675545e-02,-3.417874211467565093e+00,1.602759651136758778e+00,1.083452882296973785e+00,2.141451676057687603e+00,-9.998864346612054144e-01,-6.385758722794183662e-01,1.054294672731676208e+00
-4.673801560403411770e+00,1.250150276520586967e+00,1.067468198841006188e+00,-1.659616474914646089e-01,1.823253011994296457e+00,4.210983158227413092e+00,3.259464020732586675e+00,-4.985934929323475373e+00,7.267064057227876628e-01,1.633389965297425084e+00
-1.251539889866839506e-01,-1.558098607673802594e+00,-3.754373768678518908e-01,9.255355685927798559e-01,-8.806712147078094022e-01,-1.628342890919986630e+00,1.037900598827908416e+00,-2.029215801794942431e-01,3.406748079735224977e+00,-1.228603926981300942e+00
2.789804475298477193e+00,-7.727544790606974967e-01,1.773162589794526761e-02,-1.818061252478466505e+00,-7.428126306825986180e-01,-2.773101774012021181e+00,8.574846444048088434e-02,2.317410597941976569e+00,1.434048653719669275e+00,-1.067973314060563172e+00
-3.021092467475813503e+00,2.178832377038921297e+00,-4.814341903718252769e-01,1.010005673074761745e+00,-3.387049409089485152e+00,-7.586791033857490651e-01,-6.055022512193681816e-01,3.815440552567941346e+00,-2.108995736398456611e+00,8.233665894395134632e-01
4.142051910798220327e+00,3.812210208431224268e-01,2.900962008080083088e+00,-4.451564657712248518e+00,8.288823968971763545e-01,2.534830428570645999e+00,-1.937118690997833848e-01,1.179206150332273939e+00,-2.052582060269850572e+00,2.372456396081510821e+00
1.654581592555339764e+00,1.904149970364090727e+00,2.052868229057165372e+00,-1.473007745352030939e+00,-1.935275128415167467e+00,-1.933020709135163884e+00,-1.135057401894840751e-01,2.964886610142392520e+00,8.633771487513296483e-01,-4.809805078815467816e-01
1.879591788327376944e+00,-4.680247827280001327e-01,1.372067554152621272e+00,3.061169758849785261e+00,2.179117066028818106e-01,1.751550291172889517e+00,-2.878385217026807386e+00,-9.844326485422423278e-01,-5.817071643007178938e-01,9.344367019652596862e-02
-2.002121915999787838e+00,-5.760810211017769467e-01,3.099627381323488695e-01,1.523809264354265114e+00,-2.012803078678143898e+00,-9.405484044530335042e-02,1.204329645120949976e+00,1.647166611886210497e-01,2.597158046264173237e+00,-1.725644479673769591e-02
-1.427706585345396739e+00,1.676062099894051638e+00,8.208442714022969877e-01,-1.074442336216311356e+00,1.645594190690969905e-01,-1.581810192130393977e+00,2.385678839157194364e+00,-1.092797010934390967e+00,2.774436817039473091e+00,-1.308539900256111999e+00
7.745731054560827111e-01,-3.856618194376779662e+00,-3.581617721531320520e+00,2.580469122266680349e-01,4.332481799496550878e-01,-1.697200148471535996e+00,-1.113676673874085116e-01,4.919385436507793252e-01,3.097256903616372181e-01,-6.953939084079151511e-01
4.739010400103125242e-01,-3.462179963270887839e+00,-1.597434454596661890e+00,5.615265179464046241e-01,4.051503294489873230e-01,4.750538054903458152e-01,4.023335882724806689e-01,-9.034259386826190008e-01,1.180198492513947039e+00,2.067529241903136028e-01
-6.638980911759705117e-03,-1.569551926284839194e+00,-1.271403770651554632e+00,2.496633996977247527e+00,3.017217750765872619e-01,-3.828875331300232165e-01,-1.067260833813551191e+00,-9.772190005185293904e-01,5.818447158362077820e-01,-8.850302377065939474e-01
1.424127510794400253e+00,-3.749426342893865005e+00,-6.722890478382991253e-01,4.405298837639462506e-01,-2.009981093793786894e-02,2.295876292169335198e+00,-5.046157324419383583e-01,-2.228697654313112619e-01,-1.695770334891403552e-01,1.624562417566992156e+00
1.260812430256395889e+00,-1.572036671008343323e+00,-1.313999981201889877e+00,-4.338889359495799347e+00,5.487335358876472835e-01,-1.321405230835353661e+00,2.218855425963108807e+00,1.319201386188577629e+00,3.504204098581567561e-01,3.566862788441976795e-01
1.472066566524003361e+00,-1.452719985881266274e+00,6.978385386447171213e-01,2.234647135242742166e+00,-3.696128062947888759e-01,-1.093472684244588322e+00,-5.201823102893124995e-01,-9.527926249226973399e-01,3.372312037112078276e+00,-1.592819566840163015e+00
7.117401869084928334e-01,-2.501260427197090852e+00,1.296792257351162325e+00,-1.021590224324930851e+00,-2.018100095719451037e+00,3.819066915489250924e+00,3.744696310853419252e-01,1.657373718470640966e+00,-5.710884259037668498e-01,3.524065733990187077e+00
-2.087525015234750758e-01,-5.032573055866965683e-01,-1.678171144681675386e+00,3.542682619926743826e+00,-1.039411696038069710e+00,-2.730612283051741862e+00,-1.978817574505849830e+00,8.892634963102202805e-01,6.672451320923531437e-01,-2.114856706587886048e+00
9.928561163447240101e-02,-1.290149864252617462e+00,-5.886047367060754931e-01,-4.403931354906666651e-01,2.919458509160978821e+00,3.952111109679758094e+00,-3.667911451868386963e-01,-3.016986710310163300e+00,-2.817987616310166921e+00,1.915354825270027206e+00
2.408595003584041438e-01,-3.622327876549306769e+00,-3.095654994212799355e-02,-5.956805544127403290e-02,-1.082427256628473833e+00,3.303126037202314347e+00,5.651822079916117847e-01,2.188215686563104168e-01,2.125716021341071404e-01,2.680519641750563675e+00
-1.306819133360568319e+00,-2.179550846245650320e-01,-1.364276733342903114e+00,-9.252608426887179438e-02,4.966854008467729287e-01,2.938865681154090859e-01,2.967937100618723290e-01,-3.271218198821639889e-01,-1.150958842066736931e+00,3.348991307957964181e-01
-3.890178065010690300e+00,1.193083863475696171e+00,-2.531334892414843107e+00,-1.268143007969517289e+00,6.740439670448017395e-01,-7.772692448941738164e-01,1.988673432614181280e+00,-3.396103154643799749e-01,-1.460086143040042472e+00,2.404882507095063363e-02
-1.827433327719196088e+00,-2.885984908846966679e+00,-5.812933496856324475e-03,2.281811979445118599e+00,4.594847966015618845e-01,4.609999680021828361e+00,5.816878473127542470e-01,-3.253015320257524934e+00,5.882069767121959059e-01,2.131699376172891292e+00
1.196390172987408684e+00,9.855165758140859156e-01,3.231334236243519897e-01,4.246979167180807702e-01,-8.503586099129565312e-01,-1.290306841633650725e+00,-1.589386013806523890e+00,1.891986735901678429e+00,-9.097157691593467099e-01,-5.505852263454752427e-01
1.428339950930260782e-01,-3.272691421274364298e+00,-1.806177116712844866e+00,-4.082806411013357284e+00,2.021577481687992339e+00,1.777288999329848629e+00,3.022058992721484483e+00,-1.383144262347891340e+00,-7.070693850583181783e-02,1.827112205082936258e+00
4.091112574202774077e+00,-8.119047551037513744e-01,2.446688379295711147e-01,-1.186811356901083192e+00,2.153501301092636933e+00,-1.048711212416179039e+00,-1.207630707194934816e+00,-6.643862553995761866e-01,4.766698132967993329e-02,-1.177852387475159190e+00
-5.608201375541899125e+00,1.755221623159251454e+00,-8.612228400890233893e-01,1.727274823025623629e+00,-2.252978506868243525e+00,5.705890805569203278e-02,1.566042323323675323e+00,5.026234332930017423e-01,1.277340185175260545e-01,4.505076196545095835e-01
4.964326063857089077e-01,2.170062951901218784e-01,-1.844575507649331980e+00,-6.419646458477706874e-01,1.300448182358902249e+00,-1.794814437839074683e+00,-6.120345465744023716e-01,2.522995594780929607e-01,-1.477744805883027812e+00,-1.056585524727184477e+00
-4.641665764358794632e+00,2.061990058498388123e+00,6.449674488948825557e-01,2.916448203345434642e+00,-1.970397100700081339e+00,-1.026246555082344358e-01,1.245882205501273710e+00,-8.331823369860578143e-01,2.111585715912226213e+00,-5.485744605559458309e-01
3.917502601115194910e-02,2.509631570460949757e+00,3.466044128461964302e+00,1.227553726848915838e+00,9.288842543134103735e-01,2.613382443980676761e+00,-5.829829446606864529e-01,-2.689800798591692743e+00,3.013322737092252734e-01,3.156243787231937103e-01
1.933647524283059083e+00,1.886326813476504993e+00,-4.755431735633474655e-01,-6.640930744272005803e+00,1.591638937842115409e+00,-3.685446506968797831e+00,2.499405797388555506e+00,1.824184431517164251e+00,-2.687459091035168113e-01,-1.106515550142982418e+00
-7.147096388802757216e-01,3.444411884538459478e+00,4.857408653821436162e-01,-7.038446887967653165e-01,8.325124115110456025e-01,2.349796484191203128e+00,-2.150857414341524887e+00,8.867983716604326272e-01,-6.157093431926837113e+00,1.877399505258588341e+00
-1.027239167423860566e+00,-4.066351261043340770e+00,-3.138800266784025794e+00,-2.034770146998964080e+00,5.651938306413142321e-01,1.868452493336441922e+00,1.809792065373566849e+00,-3.336849813564829459e-03,-1.259768984695145644e+00,2.263223362339106259e+00
3.215525238958996557e+00,1.736932161666085106e+00,1.653567439268477823e+00,3.236834291560985122e+00,-7.544765815688758703e-01,1.734178905776736779e-01,-5.388195443861083511e+00,1.994974144622376544e+00,-3.290554233650548888e+00,-3.446581593070632832e-01
-3.670501645873026075e-01,6.901572135722825463e-01,-8.091705562216013892e-01,2.239266556313958656e+00,2.404921045107984323e+00,6.901946644342294990e-01,-1.752263222489028882e+00,-2.756108019374142071e+00,-1.724176508285821807e+00,-8.713668904457545494e-01
-3.315263981305589525e+00,2.114243776996868718e+00,-1.223157570188494914e+00,5.858607765619110452e-01,-4.386218658486212840e-01,4.175987007584193167e-01,-2.442188557033033725e-01,6.920703650457507017e-01,-3.010898759019171145e+00,6.969662178397961760e-01
1.511573663760534592e+00,6.738341186998379750e-02,2.125582782868054021e+00,1.005276126726383668e+00,1.564546884623063683e+00,3.868212783796727838e-01,1.964355701472952631e-01,-3.254879160882206524e+00,3.071793420780361661e+00,-1.327749623813156088e+00
-9.627210311897569373e-01,1.471806463414717658e+00,3.143998882014895635e-01,4.063604595909795641e-03,1.351960519524717297e+00,-8.350157489000843425e-01,1.009765412815509578e+00,-2.118220705600446507e+00,1.318152906906656208e+00,-1.356236723513369435e+00
2.683087905250828964e+00,-4.716547775384300478e-01,5.637682513910415860e-01,-4.510949803099594035e+00,9.948290432708962738e-01,-2.685408218629514288e+00,2.639543101382411550e+00,3.087210766900847503e-01,3.043264926449451568e+00,-1.261843730029314825e+00
-1.454134004648990564e+00,1.547656018601893058e+00,9.144321366462364320e-02,1.201276617917556466e+00,-6.726166763798617498e-02,1.463437873785059962e+00,-1.208735709282477533e+00,-1.829760671245504386e-02,-2.583937873138852925e+00,8.457885362629682380e-01
-2.037442130379936434e-01,1.474150224651054941e+00,2.727612107077960202e-01,2.087501913086248440e+00,-9.183158469556614856e-01,-1.907457511934244954e+00,-1.292077989831387219e+00,7.075382004911691114e-01,5.452281447401541303e-01,-1.578558941866769816e+00
-7.344397001081350851e-01,4.129941921514800884e-01,1.554035576119874307e+00,7.732790172254425665e-01,-5.548178272409955980e-01,3.016229055252185542e+00,-3.848369785851126768e-01,-4.738234375488684647e-01,-9.906326290630841358e-01,1.803070085833310632e+00
-2.773501544989803946e+00,4.513318066929539185e-01,5.489018992680387843e-01,-1.352568818424329633e+00,4.039743820925916218e-01,2.812696726008291570e+00,2.413236521696081827e+00,-1.707000914732197838e+00,-1.518771735503079146e-01,1.885902150504600527e+00
